tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Japanese,135,Brigham Young University,Stephen,J,Moody,2248421,19,good,TEACHER,PROFESSOR,4.4
Education,135,Brigham Young University,Christine,,Moore,503722,3,good,TEACHER,PROFESSOR,3.5
Mathematics,135,Brigham Young University,Michael,,Moore,911977,3,average,TEACHER,PROFESSOR,3.1
Communication,135,Brigham Young University,Carrie,,Moore,929689,10,good,TEACHER,PROFESSOR,4.3
Religion,135,Brigham Young University,Richard,,Moore,1299358,48,good,TEACHER,PROFESSOR,4.0
Religion,135,Brigham Young University,Travis,James,Moore,2154987,38,good,TEACHER,PROFESSOR,3.8
Spanish,135,Brigham Young University,Roberto,,Morales,2234877,10,good,TEACHER,PROFESSOR,4.0
Linguistics,135,Brigham Young University,OraLyn,,Moran,2030183,5,average,TEACHER,PROFESSOR,3.2
Instructional Technology,135,Brigham Young University,Isaac,Munoz,Moreno,2745308,1,good,TEACHER,PROFESSOR,4.0
Dance,135,Brigham Young University,Hillary,,Morgan,955666,1,good,TEACHER,PROFESSOR,4.5
Sociology,135,Brigham Young University,Charlie,,Morgan,1086621,15,good,TEACHER,PROFESSOR,4.2
Music,135,Brigham Young University,Leeann,,Morgan,1420646,2,average,TEACHER,PROFESSOR,3.0
Industrial Design,135,Brigham Young University,David,,Morgan,2313508,1,good,TEACHER,PROFESSOR,5.0
Information Technology,135,Brigham Young University,Kellie,Kercher,Morgan,2351172,1,good,TEACHER,PROFESSOR,5.0
Nutrition & Food Science,135,Brigham Young University,Audrey,,Morgan,2582785,4,good,TEACHER,PROFESSOR,5.0
Secondary Education,135,Brigham Young University,Duane,,Merrell,1373474,5,good,TEACHER,PROFESSOR,4.1
Dance,135,Brigham Young University,Caleb,,Merrell,1408837,1,good,TEACHER,PROFESSOR,4.5
Religion,135,Brigham Young University,Brian,,Merril,1302678,6,average,TEACHER,PROFESSOR,3.5
Psychology,135,Brigham Young University,Brett,,Merril,1465803,11,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Timothy,,Merrill,595541,15,good,TEACHER,PROFESSOR,3.6
Finance,135,Brigham Young University,Craig,,Merrill,1466933,10,good,TEACHER,PROFESSOR,4.2
Writing,135,Brigham Young University,Andrew,,Merrill,1679280,12,good,TEACHER,PROFESSOR,3.8
International Studies,135,Brigham Young University,Susan,,Merrill,1789945,3,poor,TEACHER,PROFESSOR,1.2
Family Life,135,Brigham Young University,Roberta,S,Merrill,1974933,9,good,TEACHER,PROFESSOR,3.5
Counseling Psychology,135,Brigham Young University,Brett,,Merrill,2331899,3,good,TEACHER,PROFESSOR,5.0
Music,135,Brigham Young University,Aaron,,Merrill,2084038,7,good,TEACHER,PROFESSOR,5.0
Health Science,135,Brigham Young University,Ray,,Merrill,979600,141,average,TEACHER,PROFESSOR,3.0
Religion,135,Brigham Young University,Byron,,Merrill,183463,542,good,TEACHER,PROFESSOR,3.8
Business,135,Brigham Young University,Rayman,,Meservy,342340,35,average,TEACHER,PROFESSOR,3.5
Information Systems,135,Brigham Young University,Thomas,,Meservy,1810454,13,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Jeffrey,,Meservy,2098630,3,good,TEACHER,PROFESSOR,5.0
Physical Education,135,Brigham Young University,Jillian,,Messenger,1561693,2,good,TEACHER,PROFESSOR,5.0
French,135,Brigham Young University,Dennis,,Meyer,886647,4,good,TEACHER,PROFESSOR,4.0
Communication,135,Brigham Young University,Russell,,Mouritsen,154127,17,good,TEACHER,PROFESSOR,4.4
Philosophy,135,Brigham Young University,Gordon,,Mower,1957472,9,good,TEACHER,PROFESSOR,4.3
Philosophy,135,Brigham Young University,Gordy,,Mower,1301223,42,average,TEACHER,PROFESSOR,3.4
English,135,Brigham Young University,Daniel,,Muhlestein,534864,31,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Kerry,,Muhlestein,1002151,90,good,TEACHER,PROFESSOR,4.4
Sociology,135,Brigham Young University,Jonathan,,Muir,1736352,3,good,TEACHER,PROFESSOR,4.7
Foreign Languages,135,Brigham Young University,Wendy,,Mulia,2192830,7,good,TEACHER,PROFESSOR,4.7
Religion,135,Brigham Young University,Susan,M,Mullen,1775294,25,good,TEACHER,PROFESSOR,4.7
Religion,135,Brigham Young University,Susie,,Mullen,2123663,13,good,TEACHER,PROFESSOR,4.9
Religion,135,Brigham Young University,Melonie,Timothy,Mullen,2291595,21,good,TEACHER,PROFESSOR,4.2
Counseling Psychology,135,Brigham Young University,Joann,,Munk,752828,5,average,TEACHER,PROFESSOR,2.5
Computer Science,135,Brigham Young University,Dale,,Munk,752830,4,average,TEACHER,PROFESSOR,2.9
Mechanical Engineering,135,Brigham Young University,Troy,,Munro,2382465,7,good,TEACHER,PROFESSOR,3.5
History,135,Brigham Young University,Michael,,Murdock,191647,53,good,TEACHER,PROFESSOR,4.3
Management Communications,135,Brigham Young University,Melody,,Murdock,1520010,11,good,TEACHER,PROFESSOR,4.8
Business,135,Brigham Young University,Rick,,Murdock,1596607,9,good,TEACHER,PROFESSOR,3.7
Student Life,135,Brigham Young University,Sue,,Murie,2214946,5,good,TEACHER,PROFESSOR,4.8
Family Life,135,Brigham Young University,Tate,,Murphey,2239419,9,good,TEACHER,PROFESSOR,5.0
Scandinavian,135,Brigham Young University,Ben,,Murphy,2456629,2,good,TEACHER,PROFESSOR,5.0
Humanities,135,Brigham Young University,Joseph Dean,,Murphy,2705382,1,good,TEACHER,PROFESSOR,4.0
Dance,135,Brigham Young University,Danielle,,Murray,1971754,11,good,TEACHER,PROFESSOR,4.7
Economics,135,Brigham Young University,Kristina,,Murri,2502693,4,poor,TEACHER,PROFESSOR,1.3
Dance,135,Brigham Young University,Pam,,Musil,1550763,2,good,TEACHER,PROFESSOR,4.5
Foreign Languages,135,Brigham Young University,Amram,,Musungu,1535039,8,good,TEACHER,PROFESSOR,4.3
Dance,135,Brigham Young University,Kurt,,Myers,1235048,2,good,TEACHER,PROFESSOR,4.5
Writing,135,Brigham Young University,Sarah,Jane,Myers,2385713,11,good,TEACHER,PROFESSOR,4.7
English,135,Brigham Young University,Megan,,Myers,2566727,4,good,TEACHER,PROFESSOR,5.0
Exercise & Sport Science,135,Brigham Young University,Joseph,,Myrer,998892,14,average,TEACHER,PROFESSOR,3.0
Business,135,Brigham Young University,Stephen,,Nadauld,1015002,3,average,TEACHER,PROFESSOR,3.3
Finance,135,Brigham Young University,Taylor,,Nadauld,1561536,29,good,TEACHER,PROFESSOR,4.5
Religion,135,Brigham Young University,Dustin,,Naegle,1698652,7,good,TEACHER,PROFESSOR,4.0
Exercise Science,135,Brigham Young University,Evan,,Nakachi,1569220,10,good,TEACHER,PROFESSOR,4.3
Mathematics,135,Brigham Young University,Justine,Nadine,Nakata,2384034,1,good,TEACHER,PROFESSOR,5.0
Italian,135,Brigham Young University,Brandon,,Nakken,1236798,4,good,TEACHER,PROFESSOR,5.0
Business Administration,135,Brigham Young University,Kristina,L,Narvaez,2363801,5,poor,TEACHER,PROFESSOR,1.2
Business,135,Brigham Young University,William,Kelly,Nash,1971842,16,average,TEACHER,PROFESSOR,3.5
Anthropology,135,Brigham Young University,Lis,Thomsen,Nauta,2420075,3,average,TEACHER,PROFESSOR,3.3
Statistics,135,Brigham Young University,Eleanor,,Neeley,1219377,5,average,TEACHER,PROFESSOR,3.1
Civil Engineering,135,Brigham Young University,Harold,D.,Mitchell,2269569,1,average,TEACHER,PROFESSOR,3.0
Exercise Science,135,Brigham Young University,Ulrike,,Mitchell,1169254,21,good,TEACHER,PROFESSOR,4.0
Finance,135,Brigham Young University,Todd,,Mitton,839461,20,good,TEACHER,PROFESSOR,4.8
Physiology,135,Brigham Young University,Dario,,Mizrachi,2357976,25,good,TEACHER,PROFESSOR,3.6
Writing,135,Brigham Young University,Rachel,Elise,Moberly,2153269,18,good,TEACHER,PROFESSOR,3.7
Dance,135,Brigham Young University,Sean,,Moe,889581,15,good,TEACHER,PROFESSOR,4.5
German,135,Brigham Young University,Jeffrey,,Moffat,1730456,1,good,TEACHER,PROFESSOR,4.5
Writing,135,Brigham Young University,Mari,,Molen,2712997,3,good,TEACHER,PROFESSOR,4.3
Writing,135,Brigham Young University,Chloe ,,Moller,1997921,56,good,TEACHER,PROFESSOR,4.3
Communication,135,Brigham Young University,Logan,,Molyneaux,1240063,7,good,TEACHER,PROFESSOR,4.1
Economics,135,Brigham Young University,Daniel,,Moncayo,2180787,21,good,TEACHER,PROFESSOR,3.8
Elementary Education,135,Brigham Young University,Eula,,Monroe,1555888,4,poor,TEACHER,PROFESSOR,1.5
Writing,135,Brigham Young University,Dian,,Monson,2184202,1,good,TEACHER,PROFESSOR,5.0
Dance,135,Brigham Young University,Kate,,Monson,1089665,4,good,TEACHER,PROFESSOR,4.9
Political Science,135,Brigham Young University,Quin,,Monson,329634,72,average,TEACHER,PROFESSOR,3.3
Geography,135,Brigham Young University,Clark,,Monson,424530,94,good,TEACHER,PROFESSOR,3.9
Spanish,135,Brigham Young University,Elizabeth,,Montero Mattos,1870263,8,average,TEACHER,PROFESSOR,2.6
Spanish,135,Brigham Young University,Cherice,,Montgomery,1625211,6,good,TEACHER,PROFESSOR,4.5
Physics,135,Brigham Young University,J. Ward,,Moody,269188,67,good,TEACHER,PROFESSOR,4.1
Physics  Astronomy,135,Brigham Young University,Joseph,Ward,Moody,2051443,25,good,TEACHER,PROFESSOR,4.4
Chemistry,135,Brigham Young University,James,,Moody,2344565,18,good,TEACHER,PROFESSOR,3.8
Japanese,135,Brigham Young University,Stephen,J,Moody,2248421,19,good,TEACHER,PROFESSOR,4.4
Education,135,Brigham Young University,Christine,,Moore,503722,3,good,TEACHER,PROFESSOR,3.5
Mathematics,135,Brigham Young University,Michael,,Moore,911977,3,average,TEACHER,PROFESSOR,3.1
Communication,135,Brigham Young University,Carrie,,Moore,929689,10,good,TEACHER,PROFESSOR,4.3
Religion,135,Brigham Young University,Richard,,Moore,1299358,48,good,TEACHER,PROFESSOR,4.0
Religion,135,Brigham Young University,Travis,James,Moore,2154987,38,good,TEACHER,PROFESSOR,3.8
Spanish,135,Brigham Young University,Roberto,,Morales,2234877,14,average,TEACHER,PROFESSOR,3.3
Spanish,135,Brigham Young University,Brigitte,,Morales,2585693,2,good,TEACHER,PROFESSOR,3.5
Linguistics,135,Brigham Young University,OraLyn,,Moran,2030183,5,average,TEACHER,PROFESSOR,3.2
Instructional Technology,135,Brigham Young University,Isaac,Munoz,Moreno,2745308,1,good,TEACHER,PROFESSOR,4.0
Dance,135,Brigham Young University,Hillary,,Morgan,955666,1,good,TEACHER,PROFESSOR,4.5
Sociology,135,Brigham Young University,Charlie,,Morgan,1086621,15,good,TEACHER,PROFESSOR,4.2
Music,135,Brigham Young University,Leeann,,Morgan,1420646,2,average,TEACHER,PROFESSOR,3.0
Industrial Design,135,Brigham Young University,David,,Morgan,2313508,1,good,TEACHER,PROFESSOR,5.0
Information Technology,135,Brigham Young University,Kellie,Kercher,Morgan,2351172,1,good,TEACHER,PROFESSOR,5.0
Nutrition & Food Science,135,Brigham Young University,Audrey,,Morgan,2582785,4,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Barbara,,Morgan,2656173,1,poor,TEACHER,PROFESSOR,1.0
Anthropology,135,Brigham Young University,Bethanie,,Newby,2122225,9,good,TEACHER,PROFESSOR,3.7
Statistics,135,Brigham Young University,Spencer,,Newcomb,2485163,1,good,TEACHER,PROFESSOR,4.0
English,135,Brigham Young University,Neil,,Newell,600391,9,good,TEACHER,PROFESSOR,4.3
Portuguese,135,Brigham Young University,Cristina,,Newell,2420443,3,good,TEACHER,PROFESSOR,5.0
Student Life,135,Brigham Young University,Candilyn,,Newell,2036845,11,good,TEACHER,PROFESSOR,4.4
Communication,135,Brigham Young University,Karmel,,Newell,2250602,12,good,TEACHER,PROFESSOR,4.1
Religion,135,Brigham Young University,Lloyd,,Newell,184872,65,good,TEACHER,PROFESSOR,4.2
Computer Science,135,Brigham Young University,Dennis,,Ng,590112,23,average,TEACHER,PROFESSOR,2.9
Linguistics,135,Brigham Young University,Samuel,,Ng,2686286,2,good,TEACHER,PROFESSOR,5.0
Mathematics,135,Brigham Young University,Long,,Nguyen,898546,33,good,TEACHER,PROFESSOR,4.8
Physical Education,135,Brigham Young University,Bradley,,Nichols,1762326,1,good,TEACHER,PROFESSOR,4.5
English,135,Brigham Young University,Samila,,Nickell,610217,17,good,TEACHER,PROFESSOR,3.9
Chemical Engineering,135,Brigham Young University,Stella,,Nickerson,2288424,9,good,TEACHER,PROFESSOR,3.5
Music,135,Brigham Young University,Thornock,,Niel,1829264,3,good,TEACHER,PROFESSOR,4.7
Writing,135,Brigham Young University,Maren,,Nield,2629335,4,good,TEACHER,PROFESSOR,5.0
English,135,Brigham Young University,David,,Nielsen,1198442,18,good,TEACHER,PROFESSOR,4.2
Dance,135,Brigham Young University,Michelle,,Nielsen,1488968,1,good,TEACHER,PROFESSOR,4.0
Student Services,135,Brigham Young University,Dianne,,Nielsen,1653585,1,good,TEACHER,PROFESSOR,4.5
Theater,135,Brigham Young University,Shawnda,,Moss,1062018,3,good,TEACHER,PROFESSOR,4.7
Communication,135,Brigham Young University,Russell,,Mouritsen,154127,17,good,TEACHER,PROFESSOR,4.4
Philosophy,135,Brigham Young University,Gordy,,Mower,1301223,42,average,TEACHER,PROFESSOR,3.4
Philosophy,135,Brigham Young University,Gordon,,Mower,1957472,11,good,TEACHER,PROFESSOR,4.4
English,135,Brigham Young University,Daniel,,Muhlestein,534864,31,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Kerry,,Muhlestein,1002151,90,good,TEACHER,PROFESSOR,4.4
Sociology,135,Brigham Young University,Jonathan,,Muir,1736352,3,good,TEACHER,PROFESSOR,4.7
Foreign Languages,135,Brigham Young University,Wendy,,Mulia,2192830,7,good,TEACHER,PROFESSOR,4.7
Religion,135,Brigham Young University,Susan,M,Mullen,1775294,25,good,TEACHER,PROFESSOR,4.7
Religion,135,Brigham Young University,Melonie,Timothy,Mullen,2291595,23,good,TEACHER,PROFESSOR,4.3
Religion,135,Brigham Young University,Susie,,Mullen,2123663,17,good,TEACHER,PROFESSOR,4.9
Counseling Psychology,135,Brigham Young University,Joann,,Munk,752828,5,average,TEACHER,PROFESSOR,2.5
Computer Science,135,Brigham Young University,Dale,,Munk,752830,4,average,TEACHER,PROFESSOR,2.9
Mechanical Engineering,135,Brigham Young University,Troy,,Munro,2382465,8,average,TEACHER,PROFESSOR,3.3
History,135,Brigham Young University,Michael,,Murdock,191647,53,good,TEACHER,PROFESSOR,4.3
Management Communications,135,Brigham Young University,Melody,,Murdock,1520010,11,good,TEACHER,PROFESSOR,4.8
Business,135,Brigham Young University,Rick,,Murdock,1596607,9,good,TEACHER,PROFESSOR,3.7
Chemistry,135,Brigham Young University,Jennifer,,Nielson,256639,204,good,TEACHER,PROFESSOR,3.9
Psychology,135,Brigham Young University,Jared,,Nielson,2481204,5,good,TEACHER,PROFESSOR,4.8
Humanities,135,Brigham Young University,Natalie,,Nielson,1752550,42,good,TEACHER,PROFESSOR,3.7
Chinese,135,Brigham Young University,Natalie,,Nielson-Riep,2681101,1,poor,TEACHER,PROFESSOR,1.0
Mathematics,135,Brigham Young University,Kyle,,Niendorf,2690216,1,good,TEACHER,PROFESSOR,5.0
Mechanical Engineering,135,Brigham Young University,Andrew,,Ning,1974729,3,good,TEACHER,PROFESSOR,4.7
Communication Disorders,135,Brigham Young University,Shawn,,Nissen,932805,14,good,TEACHER,PROFESSOR,5.0
Visual Arts,135,Brigham Young University,Bryan Robert,,Niven,1653627,7,good,TEACHER,PROFESSOR,4.2
Dance,135,Brigham Young University,Melissa,,Nix,2214269,2,good,TEACHER,PROFESSOR,5.0
Geology,135,Brigham Young University,Robert,,Nixon,224544,50,average,TEACHER,PROFESSOR,3.4
Dance,135,Brigham Young University,Ashley,,Nixon,1508334,5,good,TEACHER,PROFESSOR,4.6
Elementary Education,135,Brigham Young University,Ryan,,Nixon,2245683,1,good,TEACHER,PROFESSOR,4.0
Languages,135,Brigham Young University,Cinzia,,Noble,256518,11,good,TEACHER,PROFESSOR,4.9
Secondary Education,135,Brigham Young University,Jeffrey,,Nokes,1080931,13,good,TEACHER,PROFESSOR,4.0
Portuguese,135,Brigham Young University,Natalia,,Noltemeyer,1845522,1,good,TEACHER,PROFESSOR,5.0
Chinese,135,Brigham Young University,Robert,,Noorda,1630059,2,good,TEACHER,PROFESSOR,3.5
Electrical Engineering,135,Brigham Young University,Greg,,Nordin,947146,31,good,TEACHER,PROFESSOR,4.0
Chemistry,135,Brigham Young University,Fran,,Nordmeyer,494643,27,average,TEACHER,PROFESSOR,3.4
Communication,135,Brigham Young University,Emma,,Nordquist,1997084,6,good,TEACHER,PROFESSOR,4.6
Biology,135,Brigham Young University,Megan,,Nordquist,2241620,6,good,TEACHER,PROFESSOR,5.0
Economics,135,Brigham Young University,Stephen,,Norman,753829,17,poor,TEACHER,PROFESSOR,2.2
Law,135,Brigham Young University,Chuck,,Norris,905316,6,good,TEACHER,PROFESSOR,3.8
Student Services,135,Brigham Young University,Kent,,Norris,1653586,2,good,TEACHER,PROFESSOR,4.8
Psychology,135,Brigham Young University,Mark,,North,2091619,41,average,TEACHER,PROFESSOR,3.0
Psychology,135,Brigham Young University,Elizabeth(lisa),,Norton,398208,11,good,TEACHER,PROFESSOR,3.9
English,135,Brigham Young University,Tennery,T,Norton,1789362,2,average,TEACHER,PROFESSOR,2.5
Physiology,135,Brigham Young University,Rachel,Tomco,Novak,954554,131,good,TEACHER,PROFESSOR,4.9
Health Science,135,Brigham Young University,Len,,Novilla,1137639,69,average,TEACHER,PROFESSOR,3.0
Linguistics,135,Brigham Young University,Janis,,Nuckolls,587059,26,good,TEACHER,PROFESSOR,3.6
Anthropology,135,Brigham Young University,Charles,,Nuckolls,1066044,38,average,TEACHER,PROFESSOR,2.6
Dance,135,Brigham Young University,Joseph,,Nugent,2219996,8,good,TEACHER,PROFESSOR,4.8
Student Services,135,Brigham Young University,Jacqueline,Marysa,Nunez,2740727,1,poor,TEACHER,PROFESSOR,1.0
Nursing,135,Brigham Young University,Craig,,Nuttall,2402385,1,good,TEACHER,PROFESSOR,5.0
Psychology,135,Brigham Young University,Kari,Ann,O'Grady,2500501,15,good,TEACHER,PROFESSOR,4.3
Microbiology,135,Brigham Young University,Kim,,O'Neill,2035274,12,good,TEACHER,PROFESSOR,4.3
Biology,135,Brigham Young University,Kim,,O'Neill,256613,62,good,TEACHER,PROFESSOR,3.8
Foreign Languages,135,Brigham Young University,Nathan,,Oaks,1663255,6,good,TEACHER,PROFESSOR,4.6
English Language,135,Brigham Young University,Dallin,D,Oaks,240320,99,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Kelly,,Ogden,256597,62,good,TEACHER,PROFESSOR,3.5
Communication,135,Brigham Young University,Joseph,,Ogden,995974,53,good,TEACHER,PROFESSOR,4.3
English,135,Brigham Young University,Jon,,Ogden,1132248,8,good,TEACHER,PROFESSOR,4.2
Student Life,135,Brigham Young University,Miles,J,Ogden,2241689,1,good,TEACHER,PROFESSOR,4.0
Psychology,135,Brigham Young University,Ben,,Ogles,2085689,6,good,TEACHER,PROFESSOR,4.8
Religion,135,Brigham Young University,Mark,,Ogletree,1488853,1651,good,TEACHER,PROFESSOR,4.4
Psychology,135,Brigham Young University,Kari,,Ogrady,2500025,1,good,TEACHER,PROFESSOR,5.0
Education,135,Brigham Young University,Jami,Lynn,Ohran,2184376,8,good,TEACHER,PROFESSOR,4.9
Dance,135,Brigham Young University,Rachel,,Okamoto,2552778,111,good,TEACHER,PROFESSOR,4.9
Japanese,135,Brigham Young University,Shizuka,,Okawa,946788,9,average,TEACHER,PROFESSOR,3.3
Student Services,135,Brigham Young University,Theodore,Hisa,Okawa,2319102,2,average,TEACHER,PROFESSOR,3.0
Business,135,Brigham Young University,James,,Oldroyd,2354058,1,good,TEACHER,PROFESSOR,4.0
Nutrition & Food Science,135,Brigham Young University,Jennie,,Oler,1871201,3,good,TEACHER,PROFESSOR,3.9
Portuguese,135,Brigham Young University,Desiree,,Oliveira,1669350,2,good,TEACHER,PROFESSOR,3.8
Mathematics Education,135,Brigham Young University,Karen,,Oliverson,1808198,22,good,TEACHER,PROFESSOR,3.5
Languages,135,Brigham Young University,Marc,,Olivier,327607,44,good,TEACHER,PROFESSOR,4.7
Computer Science,135,Brigham Young University,Dan Reed,,Olsen,867493,14,average,TEACHER,PROFESSOR,3.1
Portuguese,135,Brigham Young University,Roydon,,Olsen,884352,15,good,TEACHER,PROFESSOR,4.4
Philosophy,135,Brigham Young University,James,,Olsen,1240165,4,good,TEACHER,PROFESSOR,4.5
Art,135,Brigham Young University,Trent,,Olsen,1871255,1,average,TEACHER,PROFESSOR,3.0
Chemistry,135,Brigham Young University,Betsy,,Olsen,1895426,13,good,TEACHER,PROFESSOR,3.8
Portuguese,135,Brigham Young University,Cai,Elizabeth,Olsen,2273170,2,good,TEACHER,PROFESSOR,5.0
Geography,135,Brigham Young University,Daniel,Howard,Olsen,2091432,28,good,TEACHER,PROFESSOR,3.8
Religion,135,Brigham Young University,Ronald,,Olson,932997,1,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Camille,,Olson,974279,39,good,TEACHER,PROFESSOR,4.5
